
=== NEW SESSION STARTED AT 2026-06-19 16:05:43.421815 ===
[WORLD] Dynamic Chunk System Initialized. Pool size: 144
[SLOW UPDATE] Total: 5.35ms | Load: 0.00ms | Queues: 5.22ms | Player: 0.08ms
[SLOW DRAW] Total: 6.27ms | Cull: 0.11ms | Opaque: 3.02ms | Trans: 3.01ms
[SLOW DRAW] Total: 9.80ms | Cull: 0.10ms | Opaque: 2.37ms | Trans: 2.98ms
[SLOW DRAW] Total: 5.87ms | Cull: 0.11ms | Opaque: 2.31ms | Trans: 3.31ms
[SLOW DRAW] Total: 5.71ms | Cull: 0.08ms | Opaque: 1.90ms | Trans: 2.89ms
[SLOW DRAW] Total: 9.65ms | Cull: 0.11ms | Opaque: 2.49ms | Trans: 6.93ms
    [_apply_chunk_mesh] (-37, -8) took 5.93ms
  [_process_chunk_queues] took 6.12ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.07ms | ApplyMesh: 5.98ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 6.42ms | Load: 0.00ms | Queues: 6.32ms | Player: 0.06ms
[SLOW DRAW] Total: 4.62ms | Cull: 0.09ms | Opaque: 2.36ms | Trans: 2.04ms
[SLOW DRAW] Total: 4.54ms | Cull: 0.12ms | Opaque: 2.34ms | Trans: 1.93ms
[SLOW DRAW] Total: 9.93ms | Cull: 0.11ms | Opaque: 6.77ms | Trans: 2.89ms
[SLOW DRAW] Total: 5.41ms | Cull: 0.09ms | Opaque: 2.32ms | Trans: 2.86ms
    [_apply_chunk_mesh] (12, 41) took 4.06ms
  [_process_chunk_queues] took 4.24ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.08ms | ApplyMesh: 4.11ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.49ms | Load: 0.00ms | Queues: 4.41ms | Player: 0.04ms
    [_apply_chunk_mesh] (41, -8) took 5.39ms
  [_process_chunk_queues] took 5.56ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 5.43ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.79ms | Load: 0.00ms | Queues: 5.70ms | Player: 0.04ms
[SLOW DRAW] Total: 6.57ms | Cull: 0.09ms | Opaque: 3.19ms | Trans: 3.16ms
    [_apply_chunk_mesh] (41, 12) took 4.19ms
  [_process_chunk_queues] took 4.51ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.05ms | ApplyMesh: 4.39ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.75ms | Load: 0.00ms | Queues: 4.65ms | Player: 0.06ms
[SLOW DRAW] Total: 9.87ms | Cull: 0.11ms | Opaque: 6.58ms | Trans: 2.99ms
[SLOW DRAW] Total: 5.71ms | Cull: 0.10ms | Opaque: 2.38ms | Trans: 3.10ms
[SLOW DRAW] Total: 6.29ms | Cull: 0.11ms | Opaque: 2.37ms | Trans: 2.98ms
[SLOW DRAW] Total: 6.19ms | Cull: 0.10ms | Opaque: 2.41ms | Trans: 2.85ms
    [_apply_chunk_mesh] (-33, -18) took 5.32ms
  [_process_chunk_queues] took 5.46ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 5.36ms | SubmitMesh: 0.01ms
[SLOW UPDATE] Total: 5.74ms | Load: 0.00ms | Queues: 5.61ms | Player: 0.09ms
[SLOW DRAW] Total: 10.83ms | Cull: 0.09ms | Opaque: 2.37ms | Trans: 2.84ms
  [_process_chunk_queues] took 2.97ms | Unload: 0.00ms | DoneGen: 0.17ms | SubmitGen: 2.40ms | ApplyMesh: 0.36ms | SubmitMesh: 0.04ms
[SLOW UPDATE] Total: 3.29ms | Load: 0.00ms | Queues: 3.16ms | Player: 0.09ms
[SLOW DRAW] Total: 6.41ms | Cull: 0.09ms | Opaque: 2.94ms | Trans: 2.91ms
[SLOW DRAW] Total: 9.42ms | Cull: 0.10ms | Opaque: 6.63ms | Trans: 2.54ms
[SLOW DRAW] Total: 5.38ms | Cull: 0.08ms | Opaque: 2.23ms | Trans: 2.97ms
[SLOW DRAW] Total: 10.35ms | Cull: 0.12ms | Opaque: 7.19ms | Trans: 2.91ms
    [_apply_chunk_mesh] (-18, 37) took 4.83ms
  [_process_chunk_queues] took 4.99ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.06ms | ApplyMesh: 4.88ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.23ms | Load: 0.00ms | Queues: 5.15ms | Player: 0.04ms
[SLOW DRAW] Total: 6.26ms | Cull: 0.08ms | Opaque: 2.93ms | Trans: 3.04ms
[SLOW DRAW] Total: 9.31ms | Cull: 0.07ms | Opaque: 2.99ms | Trans: 2.82ms
    [_apply_chunk_mesh] (-3, -38) took 1.04ms
[SLOW DRAW] Total: 5.30ms | Cull: 0.09ms | Opaque: 2.35ms | Trans: 2.73ms
[SLOW DRAW] Total: 6.59ms | Cull: 0.11ms | Opaque: 2.47ms | Trans: 2.98ms
[SLOW DRAW] Total: 8.91ms | Cull: 0.12ms | Opaque: 5.63ms | Trans: 2.96ms
[SLOW DRAW] Total: 4.32ms | Cull: 0.12ms | Opaque: 2.20ms | Trans: 1.85ms
    [_apply_chunk_mesh] (18, 39) took 4.98ms
  [_process_chunk_queues] took 5.12ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 5.03ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.52ms | Load: 0.00ms | Queues: 5.35ms | Player: 0.12ms
[SLOW DRAW] Total: 5.18ms | Cull: 0.08ms | Opaque: 2.20ms | Trans: 2.79ms
[SLOW DRAW] Total: 5.67ms | Cull: 0.11ms | Opaque: 2.33ms | Trans: 3.09ms
[SLOW DRAW] Total: 5.58ms | Cull: 0.10ms | Opaque: 2.37ms | Trans: 2.99ms
[SLOW DRAW] Total: 5.74ms | Cull: 0.11ms | Opaque: 2.38ms | Trans: 2.20ms
    [_apply_chunk_mesh] (31, 30) took 4.32ms
  [_process_chunk_queues] took 4.51ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.07ms | ApplyMesh: 4.38ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.87ms | Load: 0.00ms | Queues: 4.77ms | Player: 0.05ms
[SLOW DRAW] Total: 10.77ms | Cull: 0.09ms | Opaque: 3.20ms | Trans: 2.94ms
[SLOW DRAW] Total: 11.14ms | Cull: 0.11ms | Opaque: 7.94ms | Trans: 2.96ms
[SLOW DRAW] Total: 5.45ms | Cull: 0.10ms | Opaque: 2.39ms | Trans: 2.83ms
[SLOW DRAW] Total: 10.41ms | Cull: 0.09ms | Opaque: 7.30ms | Trans: 2.91ms
[SLOW DRAW] Total: 5.45ms | Cull: 0.09ms | Opaque: 2.06ms | Trans: 2.97ms
[SLOW DRAW] Total: 5.17ms | Cull: 0.11ms | Opaque: 1.83ms | Trans: 2.17ms
[SLOW DRAW] Total: 6.23ms | Cull: 0.12ms | Opaque: 2.40ms | Trans: 2.95ms
    [_apply_chunk_mesh] (-25, 32) took 1.36ms
[SLOW DRAW] Total: 10.30ms | Cull: 0.09ms | Opaque: 6.93ms | Trans: 3.13ms
    [_apply_chunk_mesh] (29, -28) took 3.76ms
  [_process_chunk_queues] took 3.92ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.05ms | ApplyMesh: 3.81ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.25ms | Load: 0.00ms | Queues: 4.15ms | Player: 0.05ms
[SLOW DRAW] Total: 6.23ms | Cull: 0.11ms | Opaque: 2.94ms | Trans: 3.02ms
[SLOW DRAW] Total: 6.52ms | Cull: 0.10ms | Opaque: 2.51ms | Trans: 2.89ms
    [_apply_chunk_mesh] (32, 29) took 1.53ms
[SLOW DRAW] Total: 9.41ms | Cull: 0.08ms | Opaque: 2.68ms | Trans: 2.30ms
[SLOW DRAW] Total: 5.69ms | Cull: 0.11ms | Opaque: 2.40ms | Trans: 3.06ms
[SLOW DRAW] Total: 9.70ms | Cull: 0.09ms | Opaque: 2.94ms | Trans: 2.97ms
[SLOW DRAW] Total: 5.55ms | Cull: 0.08ms | Opaque: 2.35ms | Trans: 2.99ms
[SLOW DRAW] Total: 6.30ms | Cull: 0.12ms | Opaque: 2.46ms | Trans: 2.64ms
[SLOW DRAW] Total: 9.13ms | Cull: 0.11ms | Opaque: 2.48ms | Trans: 6.41ms
[SLOW DRAW] Total: 4.71ms | Cull: 0.12ms | Opaque: 1.67ms | Trans: 2.78ms
    [_apply_chunk_mesh] (-29, 28) took 1.05ms
[SLOW DRAW] Total: 6.65ms | Cull: 0.10ms | Opaque: 2.62ms | Trans: 3.01ms
[SLOW DRAW] Total: 10.13ms | Cull: 0.10ms | Opaque: 6.96ms | Trans: 2.95ms
[SLOW DRAW] Total: 5.52ms | Cull: 0.10ms | Opaque: 2.20ms | Trans: 2.12ms
[SLOW DRAW] Total: 5.66ms | Cull: 0.09ms | Opaque: 2.44ms | Trans: 3.00ms
[SLOW DRAW] Total: 6.88ms | Cull: 0.10ms | Opaque: 2.55ms | Trans: 3.02ms
[SLOW DRAW] Total: 10.32ms | Cull: 0.12ms | Opaque: 2.49ms | Trans: 7.57ms
[SLOW DRAW] Total: 6.40ms | Cull: 0.09ms | Opaque: 2.47ms | Trans: 3.05ms
[SLOW DRAW] Total: 10.30ms | Cull: 0.10ms | Opaque: 2.53ms | Trans: 3.01ms
[SLOW DRAW] Total: 6.77ms | Cull: 0.09ms | Opaque: 2.62ms | Trans: 3.11ms
    [_apply_chunk_mesh] (-12, -36) took 5.86ms
  [_process_chunk_queues] took 6.02ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.06ms | ApplyMesh: 5.90ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 6.41ms | Load: 0.00ms | Queues: 6.23ms | Player: 0.12ms
[SLOW DRAW] Total: 6.42ms | Cull: 0.11ms | Opaque: 2.52ms | Trans: 3.09ms
[SLOW DRAW] Total: 9.62ms | Cull: 0.09ms | Opaque: 2.46ms | Trans: 2.95ms
[SLOW DRAW] Total: 5.03ms | Cull: 0.07ms | Opaque: 1.61ms | Trans: 2.79ms
[SLOW DRAW] Total: 6.15ms | Cull: 0.09ms | Opaque: 2.46ms | Trans: 2.92ms
[SLOW DRAW] Total: 6.74ms | Cull: 0.13ms | Opaque: 2.49ms | Trans: 2.97ms
[SLOW DRAW] Total: 9.74ms | Cull: 0.09ms | Opaque: 6.70ms | Trans: 2.83ms
[SLOW DRAW] Total: 5.43ms | Cull: 0.09ms | Opaque: 2.36ms | Trans: 2.85ms
[SLOW DRAW] Total: 5.70ms | Cull: 0.11ms | Opaque: 2.43ms | Trans: 3.01ms
[SLOW DRAW] Total: 6.51ms | Cull: 0.09ms | Opaque: 2.55ms | Trans: 3.25ms
[SLOW DRAW] Total: 10.02ms | Cull: 0.10ms | Opaque: 6.80ms | Trans: 3.00ms
    [_apply_chunk_mesh] (13, 41) took 4.76ms
  [_process_chunk_queues] took 4.95ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.08ms | ApplyMesh: 4.81ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.29ms | Load: 0.00ms | Queues: 5.17ms | Player: 0.07ms
[SLOW DRAW] Total: 6.37ms | Cull: 0.10ms | Opaque: 3.08ms | Trans: 3.05ms
[SLOW DRAW] Total: 10.15ms | Cull: 0.10ms | Opaque: 2.38ms | Trans: 3.15ms
[SLOW DRAW] Total: 5.75ms | Cull: 0.11ms | Opaque: 2.56ms | Trans: 2.94ms
[SLOW DRAW] Total: 6.70ms | Cull: 0.11ms | Opaque: 2.41ms | Trans: 3.17ms
[SLOW DRAW] Total: 8.86ms | Cull: 0.09ms | Opaque: 2.41ms | Trans: 2.98ms
[SLOW DRAW] Total: 6.04ms | Cull: 0.10ms | Opaque: 2.41ms | Trans: 3.23ms
    [_apply_chunk_mesh] (-5, -38) took 4.98ms
  [_process_chunk_queues] took 5.15ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 5.02ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 5.50ms | Load: 0.00ms | Queues: 5.40ms | Player: 0.05ms
[SLOW DRAW] Total: 8.88ms | Cull: 0.10ms | Opaque: 2.73ms | Trans: 2.40ms
[SLOW DRAW] Total: 5.67ms | Cull: 0.20ms | Opaque: 2.41ms | Trans: 2.94ms
[SLOW DRAW] Total: 10.02ms | Cull: 0.12ms | Opaque: 6.76ms | Trans: 2.99ms
[SLOW DRAW] Total: 4.20ms | Cull: 0.10ms | Opaque: 1.56ms | Trans: 2.40ms
[SLOW DRAW] Total: 6.52ms | Cull: 0.11ms | Opaque: 2.29ms | Trans: 2.91ms
[SLOW DRAW] Total: 8.78ms | Cull: 0.08ms | Opaque: 6.29ms | Trans: 2.29ms
[SLOW DRAW] Total: 4.29ms | Cull: 0.08ms | Opaque: 1.54ms | Trans: 2.57ms
[SLOW DRAW] Total: 8.00ms | Cull: 0.10ms | Opaque: 5.60ms | Trans: 2.13ms
[SLOW DRAW] Total: 5.01ms | Cull: 0.11ms | Opaque: 2.31ms | Trans: 2.45ms
[SLOW DRAW] Total: 6.40ms | Cull: 0.11ms | Opaque: 2.57ms | Trans: 2.97ms
[SLOW DRAW] Total: 8.73ms | Cull: 0.10ms | Opaque: 2.83ms | Trans: 2.78ms
[SLOW DRAW] Total: 4.59ms | Cull: 0.09ms | Opaque: 1.81ms | Trans: 2.56ms
[SLOW DRAW] Total: 5.79ms | Cull: 0.09ms | Opaque: 2.21ms | Trans: 2.39ms
[SLOW DRAW] Total: 9.97ms | Cull: 0.10ms | Opaque: 6.90ms | Trans: 2.87ms
[SLOW DRAW] Total: 5.22ms | Cull: 0.10ms | Opaque: 2.20ms | Trans: 2.78ms
[SLOW DRAW] Total: 4.80ms | Cull: 0.11ms | Opaque: 2.15ms | Trans: 1.82ms
[SLOW DRAW] Total: 4.75ms | Cull: 0.09ms | Opaque: 2.07ms | Trans: 1.73ms
[SLOW DRAW] Total: 9.10ms | Cull: 0.11ms | Opaque: 2.14ms | Trans: 6.72ms
[SLOW DRAW] Total: 5.09ms | Cull: 0.11ms | Opaque: 2.12ms | Trans: 2.73ms
    [_apply_chunk_mesh] (-6, -38) took 4.27ms
  [_process_chunk_queues] took 7.25ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 2.86ms | ApplyMesh: 4.33ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 7.56ms | Load: 0.00ms | Queues: 7.44ms | Player: 0.07ms
[SLOW DRAW] Total: 5.67ms | Cull: 0.09ms | Opaque: 2.11ms | Trans: 2.65ms
[SLOW DRAW] Total: 5.96ms | Cull: 0.12ms | Opaque: 2.10ms | Trans: 2.58ms
    [_apply_chunk_mesh] (42, -6) took 1.45ms
[SLOW DRAW] Total: 10.01ms | Cull: 0.10ms | Opaque: 7.13ms | Trans: 2.63ms
[SLOW DRAW] Total: 5.37ms | Cull: 0.11ms | Opaque: 2.11ms | Trans: 2.35ms
    [_apply_chunk_mesh] (-37, -10) took 4.14ms
  [_process_chunk_queues] took 4.28ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 4.18ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.56ms | Load: 0.00ms | Queues: 4.44ms | Player: 0.08ms
[SLOW DRAW] Total: 4.96ms | Cull: 0.10ms | Opaque: 2.06ms | Trans: 2.68ms
[SLOW DRAW] Total: 5.31ms | Cull: 0.10ms | Opaque: 1.89ms | Trans: 2.58ms
[SLOW DRAW] Total: 5.21ms | Cull: 0.10ms | Opaque: 1.98ms | Trans: 2.31ms
[SLOW DRAW] Total: 5.17ms | Cull: 0.10ms | Opaque: 2.03ms | Trans: 2.13ms
[SLOW DRAW] Total: 5.84ms | Cull: 0.10ms | Opaque: 2.06ms | Trans: 2.55ms
[SLOW DRAW] Total: 9.63ms | Cull: 0.08ms | Opaque: 6.22ms | Trans: 2.67ms
  [_process_chunk_queues] took 4.32ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.06ms | ApplyMesh: 4.20ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 4.59ms | Load: 0.00ms | Queues: 4.52ms | Player: 0.03ms
[SLOW DRAW] Total: 4.95ms | Cull: 0.11ms | Opaque: 2.06ms | Trans: 2.61ms
    [_apply_chunk_mesh] (26, 35) took 4.79ms
  [_process_chunk_queues] took 4.93ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 4.83ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.13ms | Load: 0.00ms | Queues: 5.07ms | Player: 0.03ms
[SLOW DRAW] Total: 5.61ms | Cull: 0.08ms | Opaque: 2.69ms | Trans: 2.68ms
[SLOW DRAW] Total: 5.63ms | Cull: 0.10ms | Opaque: 2.06ms | Trans: 2.56ms
[SLOW DRAW] Total: 7.07ms | Cull: 0.09ms | Opaque: 4.54ms | Trans: 2.31ms
[SLOW DRAW] Total: 9.03ms | Cull: 0.08ms | Opaque: 1.86ms | Trans: 2.84ms
[SLOW DRAW] Total: 4.65ms | Cull: 0.10ms | Opaque: 2.00ms | Trans: 1.80ms
[SLOW DRAW] Total: 4.39ms | Cull: 0.11ms | Opaque: 1.96ms | Trans: 2.18ms
    [_apply_chunk_mesh] (-19, -33) took 1.36ms
[SLOW DRAW] Total: 5.56ms | Cull: 0.10ms | Opaque: 2.07ms | Trans: 2.47ms
[SLOW DRAW] Total: 5.79ms | Cull: 0.06ms | Opaque: 1.96ms | Trans: 2.69ms
[SLOW DRAW] Total: 4.33ms | Cull: 0.11ms | Opaque: 1.40ms | Trans: 1.92ms
[SLOW DRAW] Total: 5.35ms | Cull: 0.08ms | Opaque: 2.23ms | Trans: 2.25ms
    [_apply_chunk_mesh] (-36, 17) took 1.06ms
  [_process_chunk_queues] took 8.30ms | Unload: 0.00ms | DoneGen: 0.07ms | SubmitGen: 0.07ms | ApplyMesh: 8.14ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 8.52ms | Load: 0.00ms | Queues: 8.44ms | Player: 0.04ms
[SLOW DRAW] Total: 8.55ms | Cull: 0.09ms | Opaque: 5.72ms | Trans: 2.53ms
[SLOW DRAW] Total: 5.12ms | Cull: 0.11ms | Opaque: 2.12ms | Trans: 2.76ms
[SLOW DRAW] Total: 5.27ms | Cull: 0.11ms | Opaque: 2.14ms | Trans: 2.00ms
    [_apply_chunk_mesh] (17, 40) took 1.17ms
[SLOW DRAW] Total: 4.10ms | Cull: 0.08ms | Opaque: 1.34ms | Trans: 1.94ms
[SLOW DRAW] Total: 5.14ms | Cull: 0.11ms | Opaque: 2.10ms | Trans: 2.80ms
[SLOW DRAW] Total: 4.50ms | Cull: 0.10ms | Opaque: 2.19ms | Trans: 2.08ms
[SLOW DRAW] Total: 6.15ms | Cull: 0.10ms | Opaque: 2.17ms | Trans: 2.72ms
[SLOW DRAW] Total: 8.87ms | Cull: 0.09ms | Opaque: 2.19ms | Trans: 2.50ms
[SLOW DRAW] Total: 5.01ms | Cull: 0.10ms | Opaque: 2.08ms | Trans: 2.71ms
[SLOW DRAW] Total: 5.91ms | Cull: 0.09ms | Opaque: 2.10ms | Trans: 2.92ms
[SLOW DRAW] Total: 8.50ms | Cull: 0.10ms | Opaque: 2.61ms | Trans: 2.82ms
[SLOW DRAW] Total: 5.71ms | Cull: 0.12ms | Opaque: 2.45ms | Trans: 3.01ms
[SLOW DRAW] Total: 5.80ms | Cull: 0.12ms | Opaque: 2.19ms | Trans: 2.65ms
    [_apply_chunk_mesh] (-39, 1) took 1.04ms
[SLOW DRAW] Total: 5.94ms | Cull: 0.08ms | Opaque: 2.33ms | Trans: 2.76ms
[SLOW DRAW] Total: 6.01ms | Cull: 0.11ms | Opaque: 2.20ms | Trans: 2.77ms
[SLOW DRAW] Total: 6.01ms | Cull: 0.10ms | Opaque: 2.20ms | Trans: 2.72ms
[SLOW DRAW] Total: 7.48ms | Cull: 0.12ms | Opaque: 1.43ms | Trans: 1.78ms
[SLOW DRAW] Total: 9.43ms | Cull: 0.10ms | Opaque: 1.96ms | Trans: 7.24ms
[SLOW DRAW] Total: 5.73ms | Cull: 0.10ms | Opaque: 2.17ms | Trans: 2.66ms
[SLOW DRAW] Total: 4.45ms | Cull: 0.07ms | Opaque: 2.01ms | Trans: 1.72ms
[SLOW DRAW] Total: 9.46ms | Cull: 0.09ms | Opaque: 1.78ms | Trans: 7.49ms
[SLOW DRAW] Total: 5.80ms | Cull: 0.12ms | Opaque: 2.23ms | Trans: 2.75ms
  [_process_chunk_queues] took 6.31ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.05ms | ApplyMesh: 0.36ms | SubmitMesh: 5.87ms
[SLOW UPDATE] Total: 6.55ms | Load: 0.00ms | Queues: 6.43ms | Player: 0.08ms
[SLOW DRAW] Total: 5.14ms | Cull: 0.09ms | Opaque: 2.23ms | Trans: 2.70ms
[SLOW DRAW] Total: 4.39ms | Cull: 0.11ms | Opaque: 2.04ms | Trans: 2.08ms
[SLOW DRAW] Total: 6.29ms | Cull: 0.11ms | Opaque: 2.23ms | Trans: 2.76ms
[SLOW DRAW] Total: 7.03ms | Cull: 0.10ms | Opaque: 1.96ms | Trans: 1.81ms
[SLOW DRAW] Total: 9.43ms | Cull: 0.12ms | Opaque: 6.29ms | Trans: 2.89ms
[SLOW DRAW] Total: 5.04ms | Cull: 0.10ms | Opaque: 2.21ms | Trans: 1.84ms
[SLOW DRAW] Total: 6.34ms | Cull: 0.10ms | Opaque: 2.26ms | Trans: 2.92ms
[SLOW DRAW] Total: 9.76ms | Cull: 0.11ms | Opaque: 1.90ms | Trans: 2.91ms
[SLOW DRAW] Total: 5.41ms | Cull: 0.11ms | Opaque: 2.23ms | Trans: 2.94ms
[SLOW DRAW] Total: 8.82ms | Cull: 0.12ms | Opaque: 2.23ms | Trans: 2.58ms
[SLOW DRAW] Total: 6.37ms | Cull: 0.10ms | Opaque: 2.29ms | Trans: 2.83ms
[SLOW DRAW] Total: 10.15ms | Cull: 0.11ms | Opaque: 7.11ms | Trans: 2.80ms
[SLOW DRAW] Total: 5.28ms | Cull: 0.09ms | Opaque: 2.27ms | Trans: 2.78ms
[SLOW DRAW] Total: 6.25ms | Cull: 0.11ms | Opaque: 2.34ms | Trans: 2.88ms
[SLOW DRAW] Total: 8.29ms | Cull: 0.09ms | Opaque: 2.38ms | Trans: 2.46ms
[SLOW DRAW] Total: 4.94ms | Cull: 0.11ms | Opaque: 2.31ms | Trans: 2.40ms
[SLOW DRAW] Total: 9.53ms | Cull: 0.10ms | Opaque: 6.48ms | Trans: 2.80ms
[SLOW DRAW] Total: 4.27ms | Cull: 0.12ms | Opaque: 1.82ms | Trans: 2.19ms
[SLOW DRAW] Total: 4.93ms | Cull: 0.12ms | Opaque: 1.79ms | Trans: 2.05ms
[SLOW DRAW] Total: 6.44ms | Cull: 0.11ms | Opaque: 2.46ms | Trans: 2.88ms
[SLOW DRAW] Total: 9.89ms | Cull: 0.11ms | Opaque: 6.89ms | Trans: 2.77ms
[SLOW DRAW] Total: 5.37ms | Cull: 0.11ms | Opaque: 2.30ms | Trans: 2.82ms
  [_update_chunk_loading] took 7.45ms
[SLOW UPDATE] Total: 8.65ms | Load: 7.49ms | Queues: 1.03ms | Player: 0.09ms
    [_apply_chunk_mesh] (5, 43) took 4.70ms
  [_process_chunk_queues] took 4.87ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.07ms | ApplyMesh: 4.75ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.09ms | Load: 0.00ms | Queues: 5.01ms | Player: 0.05ms
[SLOW DRAW] Total: 10.30ms | Cull: 0.10ms | Opaque: 7.52ms | Trans: 2.50ms
[SLOW DRAW] Total: 5.88ms | Cull: 0.09ms | Opaque: 2.57ms | Trans: 3.08ms
    [_apply_chunk_mesh] (15, 41) took 6.46ms
  [_process_chunk_queues] took 6.79ms | Unload: 0.00ms | DoneGen: 0.18ms | SubmitGen: 0.06ms | ApplyMesh: 6.51ms | SubmitMesh: 0.03ms
[SLOW UPDATE] Total: 7.15ms | Load: 0.00ms | Queues: 7.02ms | Player: 0.08ms
[SLOW DRAW] Total: 10.39ms | Cull: 0.09ms | Opaque: 2.42ms | Trans: 7.73ms
    [_apply_chunk_mesh] (29, -29) took 5.45ms
  [_process_chunk_queues] took 5.63ms | Unload: 0.00ms | DoneGen: 0.03ms | SubmitGen: 0.07ms | ApplyMesh: 5.50ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 5.92ms | Load: 0.00ms | Queues: 5.82ms | Player: 0.05ms
[SLOW DRAW] Total: 6.25ms | Cull: 0.10ms | Opaque: 3.15ms | Trans: 2.84ms
[SLOW DRAW] Total: 9.46ms | Cull: 0.11ms | Opaque: 2.23ms | Trans: 2.71ms
[SLOW DRAW] Total: 4.86ms | Cull: 0.11ms | Opaque: 2.24ms | Trans: 2.37ms
[SLOW DRAW] Total: 5.19ms | Cull: 0.12ms | Opaque: 2.23ms | Trans: 2.23ms
[SLOW DRAW] Total: 6.01ms | Cull: 0.09ms | Opaque: 2.27ms | Trans: 2.75ms
[SLOW DRAW] Total: 8.97ms | Cull: 0.10ms | Opaque: 5.86ms | Trans: 2.81ms
[SLOW DRAW] Total: 5.33ms | Cull: 0.11ms | Opaque: 2.26ms | Trans: 2.80ms
[SLOW DRAW] Total: 4.06ms | Cull: 0.07ms | Opaque: 1.38ms | Trans: 1.87ms
[SLOW DRAW] Total: 9.61ms | Cull: 0.11ms | Opaque: 6.63ms | Trans: 2.72ms
[SLOW DRAW] Total: 4.35ms | Cull: 0.11ms | Opaque: 1.92ms | Trans: 2.17ms
[SLOW DRAW] Total: 5.71ms | Cull: 0.09ms | Opaque: 1.83ms | Trans: 2.74ms
[SLOW DRAW] Total: 9.28ms | Cull: 0.10ms | Opaque: 6.28ms | Trans: 2.77ms
[SLOW DRAW] Total: 4.85ms | Cull: 0.08ms | Opaque: 1.94ms | Trans: 2.73ms
    [_apply_chunk_mesh] (-34, 22) took 5.95ms
  [_process_chunk_queues] took 6.11ms | Unload: 0.00ms | DoneGen: 0.04ms | SubmitGen: 0.06ms | ApplyMesh: 5.99ms | SubmitMesh: 0.02ms
[SLOW UPDATE] Total: 6.50ms | Load: 0.00ms | Queues: 6.42ms | Player: 0.05ms
[SLOW DRAW] Total: 6.33ms | Cull: 0.15ms | Opaque: 2.43ms | Trans: 2.82ms
[SLOW DRAW] Total: 8.85ms | Cull: 0.11ms | Opaque: 2.15ms | Trans: 2.77ms
[SLOW DRAW] Total: 8.00ms | Cull: 0.11ms | Opaque: 2.16ms | Trans: 4.80ms
[SLOW DRAW] Total: 4.21ms | Cull: 0.10ms | Opaque: 1.83ms | Trans: 2.14ms
[SLOW DRAW] Total: 5.36ms | Cull: 0.08ms | Opaque: 1.57ms | Trans: 2.65ms
[SLOW DRAW] Total: 5.91ms | Cull: 0.09ms | Opaque: 2.09ms | Trans: 2.81ms
[SLOW DRAW] Total: 4.33ms | Cull: 0.10ms | Opaque: 1.54ms | Trans: 1.78ms
[SLOW DRAW] Total: 5.13ms | Cull: 0.08ms | Opaque: 1.35ms | Trans: 2.67ms
[SLOW DRAW] Total: 5.63ms | Cull: 0.10ms | Opaque: 2.13ms | Trans: 2.61ms
[SLOW DRAW] Total: 9.50ms | Cull: 0.12ms | Opaque: 2.07ms | Trans: 2.30ms
